index,given_label,given_label_name,prob_human,prob_machine,quality_score,flagged,text_snippet
7450,1,machine,0.0,1.0,1.0,False,"Ngokuvamile nangokwemvelo, intengo yezwe ihambisana namandla ale ndawo okukhulisa ukudla kwezolimo. Ezindaweni zasemapha"
7451,1,machine,0.0,1.0,1.0,False,"Lokhu kudala umoya omuhle emsebenzini, okukhuthaza ubudlelwano obuhle phakathi kwabaholi nabasebenzi. Umoya omuhle emseb"
7452,1,machine,0.0,1.0,1.0,False,"Kucacile ukuthi le mpilo ye-HIV/AIDS izothinta zonke izindawo zokusebenza, lapho abasebenzi behlupheka ngezifo zesikhath"
7453,1,machine,0.0,1.0,1.0,False,"Isingeniso Ukubhukuda kuyinto emnandi futhi ewusizo, engasiza ekuphuculeni impilo yethu. Ngaphandle kokuba umthombo woku"
7454,0,human,1.0,0.0,1.0,False,Babuye baxazulule izinkinga eziningi zemibango yemindeni ezindaweni zabo. Ukungabi namithetho emileyo kulezi zinkantolo 
7455,0,human,1.0,0.0,1.0,False,e ukwedluliswa kwezisebenzi kuyokwenziwa ngokubhekelela izidingo zoMthetho wezobuDlelwano neziSebenzi; futhi f ukwedluli
7456,0,human,1.0,0.0,1.0,False,b okubhaliswa kwabo kwesuliwe ngalowo nyakamali; kanye c nalabo abesulwe ngokuzikhethela noma labo amafa abo aqoqiwe nom
7457,1,machine,0.0,1.0,1.0,False,"Lokhu kubala isikhathi sokuphendula nezinyathelo ezihamba phambili. Ziningi izinyathelo ezisemqoka, ezifana nokwakha izi"
7458,0,human,1.0,0.0,1.0,False,Kuphinde kube khona ezinye izinkinga... Izingane ezizalwa ngomama abebebhema ngesikhathi bekhulelwe zizalwa zincane kune
7459,1,machine,0.0,1.0,1.0,False,Amalungu eCentre angavota noma angavoti kuzothathwa njengokungavoti. Umuntu othola okungenani amavoti amathathu uzobhekw
7460,1,machine,0.0,1.0,1.0,False,"Isahluko 1: Ukuvuka Komhlaba Ekuqaleni, kwathi uma usuku luphuma, izulu ladlula kuphiko lwendabuko. Ezindaweni ezihlahle"
7461,0,human,1.0,0.0,1.0,False,Lenkokhelo iyobuyiswa uma kutholakala ukuthi isigubhu asibali ngobuqiniso. Abathengi kufanele baqaphele ukuthi izindleko
7462,1,machine,0.0,1.0,1.0,False,"Wonke amalungu kumele, uma sebekhethwe kwiBhodi elilawula imigudu ye-petroleum, baziqinisekise kuNgqongqoshe nganoma yiz"
7463,1,machine,0.0,1.0,1.0,False,"Kodwa-ke, umbono ophikisanayo uthi lezi zinzuzo ziyashubisa uma siqhathanisa nezindleko zokuphila ezikhula kakhulu. Kukh"
7464,1,machine,0.0,1.0,1.0,False,Ezokwakha: Ukubaluleka Kwezakhiwo Eziqinile Nezihlakaniphile Ezokwakha zidlala indima ebalulekile empilweni yethu yansuk
7465,0,human,1.0,0.0,1.0,False,Izinto zokuhambahamba kwezilwane zasemanzini zibandakanya amalele agibela ofishi uma benyuka nomhosha. Bheka incazelo ya
7466,1,machine,0.0,1.0,1.0,False,Izizathu Zokubambezeleka 3.1 Izinkinga Zezimali Enye yezizathu eziyinhloko zokubambezeleka kwephrojekthi ye-digital migr
7467,1,machine,0.0,1.0,1.0,False,"Lokhu kuhlanganisa ukuhlola izicelo ezivela kubantu, izinkampani, noma iziphathimandla, ezicela ukuthi le nkantolo ibhek"
7468,0,human,1.0,0.0,1.0,False,Ngokwamanje utshale ummbila (88 ha) nobhontshisi owomile (28 ha). Ubhontshisi unikeza umsebenzi kubantu besifazane baseQ
7469,0,human,1.0,0.0,1.0,False,"Uma kungenwa emshadweni njengalokhu kuchazwe esigatshaneni- 1,umshado 30 uhlanganisa amafa futhi ube nenzuzo kanye nokul"
7470,0,human,1.0,0.0,1.0,False,"Uzolindeleka ukuthi wazise umseshi wecala uma ummangalelwa ep- hazamisa noma ezama ukuphazamisa uphenyo Iwecala, uma eng"
7471,1,machine,0.0,1.0,1.0,False,"Isahluko 1: Uhlanga Lwezimoto Kwazulu-ngaphakathi, lapho umoya ubhalela izinkanyezi phezulu, kwaphuma imoto eyayihlekisa"
7472,0,human,1.0,0.0,1.0,False,Ukukalwa kwawo wonke ama-GAF kumele uma esehlanganisiwe kube yi-100. I-GAF ngayinye ekhethiwe ikalwa ngokusebenzisa umkh
7473,1,machine,0.0,1.0,1.0,False,"Lokhu kwenzeka ezimweni ezimbili. Esimweni sokuqala, lapho umufi ekhombisa ngesikhathi ephila ukuthi akafuni ukuphila ng"
7474,1,machine,0.0,1.0,1.0,False,"Ngale ndlela, umphikisi uyavuma ukuba alawulwe yimigomo yenkantolo. Isigaba 28(f) soMthetho WamaKhothama Wasekhaya No. 3"
7475,0,human,1.0,0.0,1.0,False,"Enye impokophelo yokwengezela, wubuchwepheshe bokukhiqiza nobuchwepheshe obenza izinguquko kwizinto ezigxile noma ezisus"
7476,1,machine,0.0,1.0,1.0,False,I-SARS iqukethe inani elikhulu lolwazi eliqoqwa ngesikhathi ikwenza imisebenzi yayo yansuku zonke yokuhola imali yokutho
7477,1,machine,0.0,1.0,1.0,False,"Amaphoyisa aphinde abopha indoda endala efunwa ngokukhwabanisa eSilverton, Pretoria kuleli sonto. Umgomo kahulumeni woku"
7478,0,human,1.0,0.0,1.0,False,Ukwephulwa kwezivumelwano zokubeka phansi izikhali kanti lokhu kungenxa yezinkinga ezimayelana namalojistikhi kanjalo ne
7479,0,human,1.0,0.0,1.0,False,Lowo ofake isicelo kufanele afake imali ekhokhelwa isicelo ebhange loMnyango wezokuVikela (bheka imininingwane yebhange 
7480,0,human,1.0,0.0,1.0,False,"Ngaphandle komunye umthetho ophikisayo, ngemuva kokufa komuntu ifa lakhe kufanele labiwe ngokulandela izifiso zomufi nom"
7481,0,human,1.0,0.0,1.0,False,"abadobi bezinga elincane kanye nabezinga elikhulu. Nakuba ukubekela lamaqembu imingcele kuwumsebenzi oyinkimbinkimbi, kw"
7482,1,machine,0.0,1.0,1.0,False,"Ibhola Lombhoxo: Uhlanga Oluhlukile Lokudlalwa Kwezemidlalo Ibhola lombhoxo, noma i-rugby, luhlobo lwezemidlalo oluthoko"
7483,0,human,1.0,0.0,1.0,False,UNgqonqgoshe unikezwe amandla okusungula izikhungo zezempilo ezibuye ziqeqeshe abasebenzi bezempilo ngokubambisana noNgq
7484,1,machine,0.0,1.0,1.0,False,Isigaba 3 soMthetho Wokushada Kwendabuko 120 ka-1998 sivimbela omunye wabashadile abaphakathi komshado wendabuko obonwa 
7485,0,human,1.0,0.0,1.0,False,Akukho kulesigaba okungathathwa njengokunika ilungu loMbutho wezamaPhoyisa aseNingizimu Afrika amandla okuphatha noma is
7486,1,machine,0.0,1.0,1.0,False,"Kungakhathaliseki ukuthi kuhlala ohlangothini oluphakeme lobuciko, lokho kudala ukuphikisana okwenziwa ngezifiso zomphak"
7487,1,machine,0.0,1.0,1.0,False,"Izinkinga Zokuhamba Ngamatekisi: Iphrofayela kaThabo Mthethwa UThabo Mthethwa, umshayeli wamatekisi oneminyaka engu-35, "
7488,1,machine,0.0,1.0,1.0,False,"Lokhu kuhlanganisa ukusungulwa kwezinsuku zokhetho, ukuhlinzeka ngama-ballot, kanye nezikhungo zokuvota. Ngaphezu kwalok"
7489,1,machine,0.0,1.0,1.0,False,"Kumele babe nezimvume ezifanele, amalayisense okusebenza, noma igunya lesikhashana; futhi kumele babhaliswe ngaphansi kw"
7490,1,machine,0.0,1.0,1.0,False,Ingxenye 3: Izinzuzo Zokuqinisekiswa Ukuqinisekiswa kwesimo sesisebenzi kubalulekile ukuze kube nezinzuzo eziningi. Okok
7491,0,human,1.0,0.0,1.0,False,Umlimi ngamunye ngamunye kufanele azibheke kahle zonke izindlela ezizomsebenzela endaweni lapho ehlala khona. Kuzolahlek
7492,1,machine,0.0,1.0,1.0,False,"Qinisekisa ukuthi uyazisebenzisa lezi zinsiza ukuze uthole ulwazi oludingekayo, futhi uqhubeke uthola usizo lwezempilo o"
7493,1,machine,0.0,1.0,1.0,False,Isitifiketi esithi sibhaliwe nguMqondisi sizoba nomthelela wokuthi ubhaliso kuhlu alwenziwanga noma ukuthi noma iyiphi e
7494,1,machine,0.0,1.0,1.0,False,"Uma ukhetha ukubala usebenzisa izindleko zangempela, kuzodingeka ukuthi unikeze ulwazi oluhambelanayo. Ngaphandle kwalok"
7495,1,machine,0.0,1.0,1.0,False,"Umthelela wokucishwa kukagesi emabhizinisini amancane Isingeniso Ukucishwa kukagesi kwenzeka ngezizathu ezahlukene, kuba"
7496,0,human,1.0,0.0,1.0,False,Cishe uhhafu wabantu abakhele lesisifunda basenesidingo esikhulu sokuhlinzekwa ngamanzi ahlanzekile. Lokhu kusho ukuthi 
7497,0,human,1.0,0.0,1.0,False,"Maqondana nesimo se-cc emthethweni, zonke izimpahla, izikwenetu namacala ezimali kungena ku-akhawunti lalelo cc. Lawo ma"
7498,1,machine,0.0,1.0,1.0,False,UMongameli noma uMholi weSifunda unezinsuku eziyi-30 zokubhekana nenkinga. Le nkathi ingandiswiswa ngokuvumelana. Imithe
7499,0,human,1.0,0.0,1.0,False,Umuntu okukhulunywa ngaye kusigatsana 1uyothathwa njengongenalayisensi kuze kufike isikhathi lapho iSigungu seziPhathima
7500,1,machine,0.0022,0.9978,0.9978,False,Lokhu kuzoba nenzuzo elungile kulwazi olunikeziwe nabantu ababamba iqhaza kulomkhakha. Izinsiza ezidingekayo zihlanganis
7501,1,machine,0.0,1.0,1.0,False,U-13% womhlaba eNingizimu Afrika usezandleni zezikhalazo zendawo (izizwe) - lokhu kufinyelela ku-17 million hectares. Ng
7502,0,human,1.0,0.0,1.0,False,Ukuhlola okuqondile kwenkinga yokho kuzokusiza ngezindleko zakho lapho ubulala ukhula. Kuhle ukwazi ukuthi lingakanani i
7503,1,machine,0.0,1.0,1.0,False,"IPhalamende lePan-African langena emahhovisi awo amasha nomhlangano wesithathu. IKomidi Lezomnotho, Lezenhlalo Nezamasik"
7504,0,human,1.0,0.0,1.0,False,(b) Ukufinyelela esimeni esiceliwe kungaliwa ezimeni ezithize. Kulezo zimo uzokwaziswa uma ukufinyelela kuzonikezelwa ng
7505,0,human,1.0,0.0,1.0,False,Loku sizokwenza sinikwa ugqozi yintshisekelo yethu sonke bezwekazi laseAfrika lobumbano sifuna ukuhlangana siyiAfrika es
7506,1,machine,0.0,1.0,1.0,False,"U-Elizabeth, njengoba sazi kahle, wakhethwa ukuphatha ngemuva kokudlula kwabazali bakhe, u-George VI no-Elizabeth I. Lok"
7507,0,human,1.0,0.0,1.0,False,"Uma kwenzeka kunomshado ophothulwe ngokwephula izihlinzeko zesigatshana 2, lowo mshado uyothathwa njengento engekho futh"
7508,1,machine,0.0,1.0,1.0,False,"Qala endaweni ethile, njengendawo yokudla, bese uqhubeka nezinye izigaba, njengezingubo, imikhiqizo yokuhlobisa, namatho"
7509,1,machine,1e-04,0.9999,0.9999,False,"Uma intombazane ishada futhi ibe nomntwana ekhaya, amandla okugcina le ntombazane kanye nabantwana bayo transferwa kumun"
7510,0,human,1.0,0.0,1.0,False,We-IDP ulungisa uhlu lwemithetho yesiFundazwe nolunye ulwazi olubalulekile kuzwelonke nasezifundeni oluyosetshenziswa la
7511,1,machine,0.0,1.0,1.0,False,Lezi zindlela zokuhlola zingahlanganiswa ezigabeni ezifanayo noma zixhunywe ezigabeni ezingafani. Amandla okwakha ubudle
7512,0,human,1.0,0.0,1.0,False,Abafundi bayothuthukisa amakhono okufunda adingekayo ekufundeni okubhekene nempilo ende. Ukufunda ngezindlela ezahlukahl
7513,0,human,1.0,0.0,1.0,False,I-SAPS iqashe Abaxhumanisi Bezikhungo Zokusiza Abahlushwa (abanye basebenza amahora angama-24 kanti abanye kuze kub u-17
7514,1,machine,0.0,1.0,1.0,False,Ukuze aphathe izindaba zeGas Policy Director; futhi aphathe ukuphathwa kwabo bonke abasebenzi abaqashwe ngasikhathi. Oba
7515,1,machine,0.0,1.0,1.0,False,"Izikhukhula zishiya abantu bezwa ubuhlungu, futhi lokho kudinga sikhulume ngempilo yengqondo. Abantu abahlala ezindaweni"
7516,0,human,1.0,0.0,1.0,False,"Wathi kwakube nemizamo eminingi eyehluleka ekuhileleni odokotela babe neqhaza. Uma isikhalazo singaxazululwanga, sizosin"
7517,0,human,1.0,0.0,1.0,False,"Ukungena noma ukuthatha ubunikazi bomhlaba ngokuhambelana nezigatshana- 2, 4, 5 no 6, u-MEC angangena kunoma yimuphi umh"
7518,0,human,1.0,0.0,1.0,False,Nginethemba elikhulu lokuthi leli qoqo lamabhukwana ashicilelwe liyoba wumhlahlandlela owusizo nomthombo wolwazi oluyoni
7519,0,human,1.0,0.0,1.0,False,Vula ifayela yodaba ezimele yomkhakha ngamunye wosakazo usebenzise isiqalo esingu 16.1.2 silandelwe uphawu / kanye negam
7520,1,machine,0.0,1.0,1.0,False,Kufanele ugweme izenzo ezingase zibe nomthelela omubi emfanekisweni noma egameni lemakethe. Sebenzisa ulimi olufanele fu
7521,1,machine,0.0,1.0,1.0,False,"Imali yesicelo ethathwa yihhovisi lomphakathi ingama-R35. Umfaki-sicelo angafaka ukukhala ngaphakathi, lapho kufanelekil"
7522,0,human,1.0,0.0,1.0,False,Amakhompiyutha asenikezelwe kumakhansela okukanye emahhovisi noma emakhaya awo. U-Sector One wahanjelwa khona uzosabalal
7523,0,human,1.0,0.0,1.0,False,"Lezi zinkantolo zinekhono elifanele lokuqula ngempumelelo amacala ombango nobugebengu, uma kuphatheka amaqiniso namathim"
7524,1,machine,0.0,1.0,1.0,False,Sebenzisa ipeni emnyama noma eluhlaza okwesibhakabhaka ukuze ugcwalise ifomu lezi zinsiza futhi ugcine ukubhala kwakho n
7525,0,human,1.0,0.0,1.0,False,Kungani uhlelo lwezomnotho lwalelizwe kusenzele abantu abaningi kangaka babe mpofu? Ukwehla kwezimilo kufana nendwangu e
7526,0,human,1.0,0.0,1.0,False,"U Ngqongqoshe kumele acele inhloko yomnyango othintawayo, ngomhalo, ukuthi ilethe ukuphawula kwalowo mnyango ezinsukwini"
7527,0,human,1.0,0.0,1.0,False,"Angizuphendula nowodwa umbuzo mayelana ne-Ikaneng. Yebo, bekunabantu ababili engosini engemuva. Lawa mazwi asitha iqinis"
7528,1,machine,0.0,1.0,1.0,False,Le nqubo iyingxenye yokuhlinzekwa kwezinhlelo ezisunguliwe kumthetho wezilimi ophakanyisiwe. Izithiyo zolimi zisathinta 
7529,0,human,1.0,0.0,1.0,False,"Umlinganis kumele ngokucela kwabantu kukuxabana, enze njengomlamuli noma alungise izingxabano ngaphakathi kwabanamalayis"
7530,0,human,1.0,0.0,1.0,False,O kgona go tsenela meetse a go noÃ…Â¡etÃ…Â¡a dibjalo? O ingwadiÃ…Â¡itÃ…Â¡e le lekgotlameetse la gae go ba le tumelelo ya
7531,0,human,1.0,0.0,1.0,False,c noma yiyiphi imvume yobujuwela ecishiwe ngaphansi koMthetho; noma d imisebenzi ephathelene nale mvume imiswa ngokungag
7532,1,machine,0.0,1.0,1.0,False,"Umbuzo 5: Yiziphi izinzuzo ezizotholakala nge-NHI? Impendulo: I-NHI izoletha izinzuzo eziningi, ezifaka phakathi: - Ukuf"
7533,1,machine,0.0,1.0,1.0,False,Angivumelani nakancane a. Umholi wenhlangano ucindezela ulwazi oluyisisekelo mayelana nenqubo yokuguquka b. Ithimba lami
7534,0,human,1.0,0.0,1.0,False,"Uma lolu qweqwe lomile kuzobanzima ukulusika ngefosholo. Uma ucabanga ukuthi kukhona ukucina okushona phansi, kuzofanele"
7535,0,human,1.0,0.0,1.0,False,"a ngesivumelwano salo, noma ngokucelwa yi-Khansela leSifundazwe leZempilo, ukuphenya kanye nokubukisisa nanoma yiluphi u"
7536,1,machine,0.0,1.0,1.0,False,Umphakathi Wezokukhanyisa Kazwelonke (NER) usuku olude uqaphele isidingo sokusungula izinga lokuhlinzeka ngezinsizakalo 
7537,0,human,1.0,0.0,1.0,False,Isigungu seziPhathimandla singayala lowo osebenzayo onelayisensi ukuba athathe izinyathelo ezithize ukuze alungise lokho
7538,0,human,1.0,0.0,1.0,False,"Abakhethwayo kumele babe nolwazi kumkhakha wamafa emvelo, ubuciko bomlomo, umlando kanye nokulondwa kwendalo, kumele bah"
7539,1,machine,0.0,1.0,1.0,False,"Amagwinya - Ingxoxo Ngesiko Lokudla Kwethu Isingeniso Namuhla, sithokozisa ukufika komlobi wethu, uMnu. Sipho Mthembu, o"
7540,0,human,1.0,0.0,1.0,False,Iqembu lokufunda laseKhanyayo belinenhlanhla sokuya Esifundweni Sokuqala Sokutshala Ummbila. Kukhona ukusebenzisana ngap
7541,0,human,1.0,0.0,1.0,False,I-FNB inikezela ngohlu lwezindlela ezehlukile futhi ezisheshayo ezakhelwe ukusiza osomabhizinisi ukuba baqalise kumbe ba
7542,0,human,1.0,0.0,1.0,False,"Sikhathazeke kakhulu ngokubulalana bobuwula obenzeka eKenya naseChad, izinto ezenza ukuthi intuthuko esesiyenzile eminya"
7543,0,human,1.0,0.0,1.0,False,Ngithemba uzokuthokozela ukwenezelwa kwama-facets. I-Aid for AIDS (AfA) iyiNkampani eLawula ukubhebhetheka kwe-HIV/AIDS 
7544,1,machine,0.0,1.0,1.0,False,"Ngaleso sikhathi, uSipho, umfana oneminyaka eyi-15, waphuma endlini yakhe eThekwini, efuna ukuhlangana nozakwabo uThabo."
7545,0,human,1.0,0.0,1.0,False,Abasebenzi namakhansela kufanele bagqugquzelwe ukuba bafunde ezinye izilimi okungezona ezabo ngalokho kuyobe kuqinisekis
7546,0,human,1.0,0.0,1.0,False,Yebo siyazi ukuthi izinga lokuyeka kwezingane isikole ikakhulukazi ezikoleni zamabanga aphezulu kanye nasemazingeni aphe
7547,1,machine,0.0,1.0,1.0,False,"Abalandeli Bebhola: Umcimbi Wezothando Nezobuciko Ngaphakathi kwempilo yezenhlalo, abalandeli bebholayo badlala indima e"
7548,0,human,1.0,0.0,1.0,False,Photo 4: Ingozi enkulu idalwe ezinhlokweni zikabhekilanga. Lapho lezi zinto ziningi kakhulu ukukhiqiza ubhekilanga akung
7549,1,machine,0.0,1.0,1.0,False,Kuhlinzekwa ukuqeqeshwa nokuqondisa mayelana: ukusungulwa kwezinhlelo zokuhweba ezihlanganyelwayo; izinguquko ezimweni z
7550,0,human,1.0,0.0,1.0,False,Inhloso yalolu phiko ngukugqugquzela ukwemukeleka kwemikhiqizo nemisebenzi ye-dti yizakhamuzi ezibambe iqhaza emnothweni
7551,1,machine,0.0,1.0,1.0,False,"Eminyakeni yamuva, ukukhiqizwa kwe-platinum kukhule, kuholela emisebenzini eminingi. Ngeshwa, lokhu kuphinde kwaholela e"
7552,1,machine,0.0,1.0,1.0,False,Ukwanda okukhulu kwentengo ye-maize lapha uma kuqhathaniswa nemakethe yomhlaba kwenzeka ikakhulu ngenxa yokwanda kwezind
7553,1,machine,0.0,1.0,1.0,False,"Impendulo: Abadlali bangazuza kakhulu ngokuhlaziywa kwemidlalo. Ngokuhlola izibalo zabo, bazi kahle izindawo abaziphumel"
7554,0,human,1.0,0.0,1.0,False,"Ngaphansi kwalo Mthetho, wonke umuntu onenkontileka ukuba asebenze eMbuthweni wezokuVikela unesibopho sokusebenza nokuth"
7555,0,human,1.0,0.0,1.0,False,Izimbewu zingaphinda zisetshenziswe. Izinhlamvu zalo nyaka zingahlanyelwa ngonyaka ozayo. Akudingeki ukutshala amahhayib
7556,0,human,1.0,0.0,1.0,False,"(ukufakazela lokho kwaphulwa komthetho, asikho isidingo sokuthi kuvezwe ubufakazi bokuthi le nja yake yakhombisa ukuba n"
7557,0,human,1.0,0.0,1.0,False,"Le ndlela yandisa amandla okutholakala okungasiza ekubambeni abashushumbisi bezidakamizwa, washo njalo. Izinyathelo zokw"
7558,1,machine,0.0,1.0,1.0,False,Le ncwadi iphinde iqukate izibonelo ezikhombisa ukuziphatha okungafanele endaweni yokusebenza okufanele kuthathwe njenge
7559,1,machine,0.0,1.0,1.0,False,"Ngokuhamba kwesikhathi, uThandi waba yisibonelo sokuthi uma abantu bephokophelelayo, bangakha ikusasa eliqhakazile. Wazi"
7560,1,machine,0.0,1.0,1.0,False,"Okwesibili, ukungabi nezinsiza kule ndawo kwenza kube nzima kumphakathi ukuhlela imindeni, ikakhulukazi kwabesifazane ab"
7561,1,machine,0.0,1.0,1.0,False,28 ka-2002). Ibhodi elithintekayo lemisebenzi ebhalwe kule ngxenye yohlu yiziphathimandla zemvelo endaweni lapho umseben
7562,1,machine,0.0,1.0,1.0,False,"Enhlanganweni enkulu, kungenzeka ukuthi abasebenzi bahlangabezane nezinkinga zomuntu siqu ngezikhathi ezithile, okungath"
7563,0,human,1.0,0.0,1.0,False,"Inkokhelo, imali eyisibambiso noma imali engaphansi kwesigatshana -1 angeke ivimbe okumiswe ngesivumelwano noma yinkanto"
7564,1,machine,0.0,1.0,1.0,False,"iFacebook - Umcimbi Wokuxhumana Nokuqukethwe Namuhla, iFacebook ibonakala njengesikhungo esibalulekile sokuxhumana emhla"
7565,0,human,1.0,0.0,1.0,False,"a Uma ngabe lowo onelayisensi ehluleka ukwenza lokho noma ukulandela umyalo anikwe wona ngokwesigatshana 2, iSigungu sez"
7566,0,human,1.0,0.0,1.0,False,b ebeka izimfuno ezingena mqondo ukushintshanisa nokungena kulowo mhlaba; noma c engatholakali ukuze kufakwe isicelo sok
7567,1,machine,0.0,1.0,1.0,False,"Uhambo lwakhe olukhulu lwenzeka ngemuva kokuphothula izifundo zakhe. UThandiwe wanquma ukuhamba eYurophu, lapho ahlangan"
7568,0,human,1.0,0.0,1.0,False,Ukusilalisa noma imuphi umuntu kubulungu besikhwama somhlalaphansi ngokungalungile noma ekwamukeleni noma isiphi isipho 
7569,0,human,1.0,0.0,1.0,False,"Ukwakha isisekelo ""sobungane baphakade"" sidinga wonke umuntu, abasebenzi kanjalo namavolontiya ukuba atshale isikhathi s"
7570,0,human,1.0,0.0,1.0,False,Okungenzeka okungukunyuka kokunukubezwa kwmanzi asolwandle kanye nokungewona awosolwandle okuyamaniswa nomkhakha we-petr
7571,0,human,1.0,0.0,1.0,False,a Umuntu onakekela noma ogcine ingane lapho omunye umuntu ekwazi khona ukufinyelela kuleyo ngane noma egodle igunya lezi
7572,1,machine,0.0,1.0,1.0,False,"Ukuhlinzeka ngokuqhamuka, ukuveza, nokusebenzisa impahla yezenzakalo zezilwane ngaphezu kwabanye ukuze kuthuthukiswe uku"
7573,0,human,1.0,0.0,1.0,False,"Isimo senhlalo sichaza igalelo eliphelele lomuntu ngamunye empilweni yakhe yonke, ekuxhumaneni nabanye abantu, imindeni,"
7574,1,machine,0.0,1.0,1.0,False,Sikholelwa ukuthi akekho umntwana okufanele aye embhedeni engekho ukudla futhi akafanele aye esikoleni ngenxa yokushoda 
7575,1,machine,0.0,1.0,1.0,False,"Ongqongqoshe, uMphakathi, uDr. S.C. Ngiyaziqhenya kakhulu ukuba yingxenye yomphakathi owakha iMuziwabantu Municipality, "
7576,0,human,1.0,0.0,1.0,False,c lazise iNhloko YoMnyango ngezinga lokugculisa kwesimo semisebenzi yezempilo ehlinzekwayo esifundazweni ngokulinganisa 
7577,0,human,1.0,0.0,1.0,False,Isclerotia elisehlokwini livunwa nezimbewu. Isclerotia elihlangene nezimbewu likhombisa ukuthi insimu ethile beyinokubol
7578,1,machine,0.0,1.0,1.0,False,"Pamela wahamba ngaphandle wathola umoya. Wakhulula, ezama ukugxila emnyango uma kwenzeka othile engena. Nokho, wabona uk"
7579,0,human,1.0,0.0,1.0,False,"ukuqasha, ukwengamela, ukuvivinya nokuxosha abasebenzi. Ukusungula izinhlelo ezilungile zokuhlola amakhono, ulwazi neqop"
7580,0,human,1.0,0.0,1.0,False,"Ukwethembeka kweyeme kuzimpawu ezinzima ezehlukene, ezifaka ezomnotho, ezenhlalonhle, amandla omzimba nokwakhaphakathi, "
7581,0,human,1.0,0.0,1.0,False,"Bozakwethu, Umnyango wabiza umhlangano oyisipesheli ukudingida umbiko ngezinhlelo zama-workshop ezabanjwa ngonyaka ka 20"
7582,0,human,1.0,0.0,1.0,False,Ungusihlalo webhodi lokutshalwa kwezimali zomphakathi i-Public Investment Corporation kanti uphethe ibhodi yezezimali i-
7583,1,machine,0.0,1.0,1.0,False,"Mayelana neMining Qualifications Authority (MQA), iholwa nguMphathi Omkhulu (CEO). Umphathi wolwazi anganikeza amandla n"
7584,1,machine,0.0,1.0,1.0,False,"Umshumayeli 4: Bonke abanye baseZimbabwe baphume. Nami ngiyahleka, ngiyena. Ngithi lo muntu wayefuna ukubonisa laba bant"
7585,0,human,1.0,0.0,1.0,False,"a hlukanisa zonke izindawo zezempilo kuzigaba ezifanele; futhi b kuzindaba zezibhedlela ezinkulu anqume, ukusungulwa kwa"
7586,0,human,1.0,0.0,1.0,False,Uzimisele ukuqhubeka nokumnxephezela emva kwezinyanga ezintathu zokuqala emva kwengozi? Uma usumkhokhele imali engukhesh
7587,0,human,1.0,0.0,1.0,False,e Kunemali engama-R10.00 ekhokhwayo maqondena nesicelo sokubhalisa umshado wendabuko. Ubudlelwane phakathi kwemishado ye
7588,1,machine,0.0,1.0,1.0,False,"Ukuqinisekisa Ukunakekelwa Kwezinga Eliphezulu (GEMS Quality Care Assurance) Ngokuhamba kwesikhathi, umhlaba ubhekene ne"
7589,0,human,1.0,0.0,1.0,False,Kubandakanya usizo lwabantu abazinikelayo nabasiza umphakathi ekwesekeni izintandane nezingane ezintulayo kanjalo nabant
7590,0,human,1.0,0.0,1.0,False,a Ilungu loMlawuli weNqubomgomo yeGesi liba sesikhundleni isikhathi esiyiminyaka emine. b UNgqongqoshe angaphinda alikhe
7591,0,human,1.0,0.0,1.0,False,Imibandela yokuqashwa komuntu njengomabhalane ngokuyala kwesigatshana 1 ngenhla iyefana nemibandela yokusebenza esentshe
7592,1,machine,0.0,1.0,1.0,False,"Imicimbi efana nemihlangano yokuxoxa ngezindaba zomphakathi, izinkulumo, noma imicimbi yokukhuthaza ubulungiswa ibalulek"
7593,1,machine,0.0,1.0,1.0,False,Gwema ukusondela eduze kwabantu abangase babe noshukela. Nciphisa isikhathi osichitha ezindaweni ezigcwele abantu. Zilun
7594,0,human,1.0,0.0,1.0,False,Lolu daba lulunganiswa ngesigaba sama-35 kanye nesama-92 Somthetho Wokuphatha Amafa wama-66 ka-1965. Inqubo wukuthi izin
7595,0,human,1.0,0.0,1.0,False,Le le sevisi isebenza kumuntu wangaphandle onenhloso yokuzosungula ibhizinisi eNingizimu Afrika; noma osevele enemvume y
7596,1,machine,0.0,1.0,1.0,False,"Ukuvinjelwa kokuhamba kwamahhala kwesihlabathi, kuhlanganisa ukugqwala nokwakheka, ngokutshala izitshalo, ukufaka izakhi"
7597,0,human,1.0,0.0,1.0,False,"Okwesibili, zibunjwe ngendlela yokuvikela abantu besiko noma bolimi oluthile noma abantu. Umbuso nabantu kufanele baqaph"
7598,0,human,1.0,0.0,1.0,False,"Abanye babasebenzi abamhlophe basho nokuthi akwenele ukufundiswa ngokwamukela uguquko njengomgomo, kodwa kufanele banikw"
7599,0,human,1.0,0.0,1.0,False,c abeke obala izimiso zalo Mthetho ezephulwa yilomnikazi womhlaba noma ohlala kuwo ngokomthetho; futhi d azise lowo mnik
7600,1,machine,0.0,1.0,1.0,False,"Zihlinzeka ngokuqwashisa ngempilo, zifundisa abantu ngezindlela zokuphila eziphilile, futhi zikhuthaza abantu ukuba babe"
7601,1,machine,0.0,1.0,1.0,False,Ingxenye yendawo yokudlela eholela ebhokisini lokubulala kumele ibe nezihlalo eziqinile. d noma iyiphi enye indlela yoku
7602,0,human,1.0,0.0,1.0,False,"USomqulu Wezezimayini wasungulwa ngokulandela isigaba se-100 soMthetho Wokuthuthukiswa Kwezimbiwa naMafutha i-Petroleum,"
